1927	01.06.2021	М65	32	Продажа	306	54
1928	01.06.2021	М65	33	Продажа	324	51
1936	01.06.2021	М65	53	Продажа	349	63
1945	01.06.2021	М66	9	Продажа	67	115
1954	01.06.2021	М66	30	Продажа	57	190
1961	01.06.2021	М66	44	Продажа	65	90
1966	01.06.2021	М66	53	Продажа	65	81
1972	01.06.2021	М67	3	Продажа	28	89
1979	01.06.2021	М67	20	Продажа	48	119
1982	01.06.2021	М67	26	Продажа	21	69
1993	01.06.2021	М67	52	Продажа	39	36
2011	01.06.2021	М68	29	Продажа	160	52
2012	01.06.2021	М68	30	Продажа	48	266
2017	01.06.2021	М68	52	Продажа	160	27
2021	01.06.2021	М69	1	Продажа	42	200
2024	01.06.2021	М69	9	Продажа	72	90
2027	01.06.2021	М69	18	Продажа	138	57
2032	01.06.2021	М69	28	Продажа	63	41
2049	01.06.2021	М70	1	Продажа	47	222
2050	01.06.2021	М70	3	Продажа	98	98
2059	01.06.2021	М70	26	Продажа	87	67
2060	01.06.2021	М70	28	Продажа	71	35
2063	01.06.2021	М70	33	Продажа	67	56
2066	01.06.2021	М70	38	Продажа	58	86
2074	01.06.2021	М70	52	Продажа	182	42
2080	01.06.2021	М71	3	Продажа	41	106
2088	01.06.2021	М71	18	Продажа	62	62
2093	01.06.2021	М71	32	Продажа	45	75
2108	01.06.2021	М72	2	Продажа	122	89
2123	01.06.2021	М72	33	Продажа	116	66
2132	01.06.2021	М72	52	Продажа	414	39
2137	01.06.2021	М73	1	Продажа	70	323
2150	01.06.2021	М73	28	Продажа	150	40
2152	01.06.2021	М73	29	Продажа	262	39
2158	01.06.2021	М73	44	Продажа	113	79
2160	01.06.2021	М73	53	Продажа	139	81
2175	01.06.2021	М74	28	Продажа	61	41
2186	01.06.2021	М74	53	Продажа	64	88
2196	01.06.2021	М75	9	Продажа	64	88
2207	01.06.2021	М75	28	Продажа	61	44
2218	01.06.2021	М75	52	Продажа	164	27
2225	01.06.2021	М76	2	Продажа	118	69
2238	01.06.2021	М76	26	Продажа	202	95
2246	01.06.2021	М76	52	Продажа	356	43
2270	01.06.2021	М77	32	Продажа	39	70
2275	01.06.2021	М77	52	Продажа	116	44
2280	01.06.2021	М78	3	Продажа	464	97
2287	01.06.2021	М78	20	Продажа	744	87
2292	01.06.2021	М78	26	Продажа	333	90
2297	01.06.2021	М78	32	Продажа	380	59
2305	01.06.2021	М78	53	Продажа	317	84
2314	01.06.2021	М79	2	Продажа	12	85
2315	01.06.2021	М79	3	Продажа	25	72
2320	01.06.2021	М79	18	Продажа	37	83
2321	01.06.2021	М79	20	Продажа	49	83
2332	01.06.2021	М79	38	Продажа	17	71
2337	01.06.2021	М79	44	Продажа	16	76
2351	01.06.2021	М80	2	Продажа	17	78
2354	01.06.2021	М80	9	Продажа	20	89
2363	01.06.2021	М80	20	Продажа	47	134
2374	01.06.2021	М80	44	Продажа	17	88
2382	01.06.2021	М81	9	Продажа	30	96
2393	01.06.2021	М81	32	Продажа	41	51
2394	01.06.2021	М81	33	Продажа	27	61
2397	01.06.2021	М81	38	Продажа	30	101
2413	01.06.2021	М82	3	Продажа	208	89
2420	01.06.2021	М82	20	Продажа	402	94
2426	01.06.2021	М82	30	Продажа	103	226
2430	01.06.2021	М82	33	Продажа	132	71
2433	01.06.2021	М82	38	Продажа	129	70
2436	01.06.2021	М82	44	Продажа	142	78
2439	01.06.2021	М82	52	Продажа	340	41
2440	01.06.2021	М82	53	Продажа	136	104
2443	01.06.2021	М83	2	Продажа	17	85
2444	01.06.2021	М83	3	Продажа	26	78
2447	01.06.2021	М83	9	Продажа	21	89
2456	01.06.2021	М83	28	Продажа	18	46
2457	01.06.2021	М83	29	Продажа	38	32
2467	01.06.2021	М83	52	Продажа	51	44
2478	01.06.2021	М84	3	Продажа	169	81
2486	01.06.2021	М84	18	Продажа	335	84
2487	01.06.2021	М84	20	Продажа	328	95
2490	01.06.2021	М84	28	Продажа	132	54
2491	01.06.2021	М84	29	Продажа	366	36
2492	01.06.2021	М84	32	Продажа	183	52
2493	01.06.2021	М84	33	Продажа	155	72
2500	01.06.2021	М84	53	Продажа	167	69
2549	01.06.2021	М86	28	Продажа	82	35
2554	01.06.2021	М86	44	Продажа	48	70
2561	01.06.2021	М87	9	Продажа	31	95
2567	01.06.2021	М87	18	Продажа	82	67
2571	01.06.2021	М87	29	Продажа	73	39
2579	01.06.2021	М87	44	Продажа	35	73
2582	01.06.2021	М87	52	Продажа	103	42
2589	01.06.2021	М88	2	Продажа	17	99
2600	01.06.2021	М88	26	Продажа	21	64
2602	01.06.2021	М88	29	Продажа	44	32
2604	01.06.2021	М88	33	Продажа	18	60
2645	01.06.2021	М90	2	Продажа	15	107
2647	01.06.2021	М90	9	Продажа	14	124
2657	01.06.2021	М90	28	Продажа	21	57
2662	01.06.2021	М90	38	Продажа	16	105
2670	01.06.2021	М90	52	Продажа	54	40
2671	01.06.2021	М90	53	Продажа	15	97
2684	01.06.2021	М91	28	Продажа	84	47
2703	01.06.2021	М92	3	Продажа	57	69
2710	01.06.2021	М92	20	Продажа	101	120
2712	01.06.2021	М92	28	Продажа	40	49
2715	01.06.2021	М92	38	Продажа	30	85
2736	01.06.2021	М93	33	Продажа	313	74
2740	01.06.2021	М93	44	Продажа	241	85
2747	01.06.2021	М93	53	Продажа	255	64
2753	01.06.2021	М94	2	Продажа	289	76
2760	01.06.2021	М94	18	Продажа	582	71
2778	01.06.2021	М94	52	Продажа	649	28
2779	01.06.2021	М94	53	Продажа	235	90
2793	01.06.2021	М95	20	Продажа	877	105
2796	01.06.2021	М95	26	Продажа	333	63
2797	01.06.2021	М95	28	Продажа	268	41
2798	01.06.2021	М95	30	Продажа	235	200
2817	01.06.2021	М96	1	Продажа	70	231
2818	01.06.2021	М96	3	Продажа	222	103
2834	01.06.2021	М96	38	Продажа	145	74
2847	01.06.2021	М97	3	Продажа	234	69
2855	01.06.2021	М97	30	Продажа	113	238
2860	01.06.2021	М97	44	Продажа	123	84
2871	01.06.2021	М98	3	Продажа	385	113
2879	01.06.2021	М98	18	Продажа	617	71
2880	01.06.2021	М98	20	Продажа	663	104
2884	01.06.2021	М98	29	Продажа	732	49
2885	01.06.2021	М98	30	Продажа	261	182
2910	01.06.2021	М99	28	Продажа	19	53
2911	01.06.2021	М99	29	Продажа	39	48
2912	01.06.2021	М99	30	Продажа	16	200
2913	01.06.2021	М99	32	Продажа	17	78
2924	01.06.2021	М99	52	Продажа	52	28
2925	01.06.2021	М99	53	Продажа	18	85
2946	02.06.2021	М01	26	Продажа	40	69
2949	02.06.2021	М01	32	Продажа	47	74
2954	02.06.2021	М01	44	Продажа	29	73
2992	02.06.2021	М03	26	Продажа	49	78
2996	02.06.2021	М03	32	Продажа	44	78
3001	02.06.2021	М03	44	Продажа	35	70
3017	02.06.2021	М04	18	Продажа	69	75
3018	02.06.2021	М04	20	Продажа	103	86
3020	02.06.2021	М04	26	Продажа	37	87
3022	02.06.2021	М04	29	Продажа	81	35
3029	02.06.2021	М04	44	Продажа	24	71
3037	02.06.2021	М05	2	Продажа	68	95
3038	02.06.2021	М05	3	Продажа	118	71
3047	02.06.2021	М05	26	Продажа	79	87
3048	02.06.2021	М05	28	Продажа	69	55
3051	02.06.2021	М05	32	Продажа	87	81
3072	02.06.2021	М06	28	Продажа	265	37
3074	02.06.2021	М06	33	Продажа	278	52
3079	02.06.2021	М06	38	Продажа	214	94
3087	02.06.2021	М06	52	Продажа	688	38
3096	02.06.2021	М07	9	Продажа	73	115
3109	02.06.2021	М07	38	Продажа	66	67
3127	02.06.2021	М08	18	Продажа	488	84
3128	02.06.2021	М08	20	Продажа	671	104
3133	02.06.2021	М08	29	Продажа	616	50
3155	02.06.2021	М09	3	Продажа	28	92
3177	02.06.2021	М09	52	Продажа	54	28
3184	02.06.2021	М10	2	Продажа	30	89
3197	02.06.2021	М10	38	Продажа	27	92
3214	02.06.2021	М11	26	Продажа	379	99
3217	02.06.2021	М11	29	Продажа	525	34
3233	02.06.2021	М12	1	Продажа	186	312
3244	02.06.2021	М12	18	Продажа	529	80
3245	02.06.2021	М12	20	Продажа	803	94
3250	02.06.2021	М12	29	Продажа	700	48
3258	02.06.2021	М12	38	Продажа	220	66
3259	02.06.2021	М12	44	Продажа	239	83
3272	02.06.2021	М13	29	Продажа	69	32
3273	02.06.2021	М13	30	Продажа	34	171
3274	02.06.2021	М13	32	Продажа	40	73
3296	02.06.2021	М14	1	Продажа	9	207
3306	02.06.2021	М14	18	Продажа	42	62
3313	02.06.2021	М14	30	Продажа	15	232
3321	02.06.2021	М14	44	Продажа	17	71
3326	02.06.2021	М14	52	Продажа	55	42
3345	02.06.2021	М15	20	Продажа	37	102
3347	02.06.2021	М15	26	Продажа	18	90
3367	02.06.2021	М16	3	Продажа	222	80
3371	02.06.2021	М16	9	Продажа	135	115
3378	02.06.2021	М16	30	Продажа	136	241
3382	02.06.2021	М16	38	Продажа	146	81
3390	02.06.2021	М16	52	Продажа	429	31
3395	02.06.2021	М17	2	Продажа	124	94
3403	02.06.2021	М17	18	Продажа	247	51
3405	02.06.2021	М17	20	Продажа	324	112
3415	02.06.2021	М17	44	Продажа	133	72
3428	02.06.2021	М18	29	Продажа	279	51
3439	02.06.2021	М18	52	Продажа	375	44
3447	02.06.2021	М19	9	Продажа	36	106
3459	02.06.2021	М19	29	Продажа	90	46
3461	02.06.2021	М19	32	Продажа	32	53
3462	02.06.2021	М19	33	Продажа	38	63
3469	02.06.2021	М19	44	Продажа	30	83
3474	02.06.2021	М20	1	Продажа	149	321
3485	02.06.2021	М20	26	Продажа	291	90
3487	02.06.2021	М20	29	Продажа	674	46
3488	02.06.2021	М20	30	Продажа	277	285
3502	02.06.2021	М21	3	Продажа	50	77
3511	02.06.2021	М21	20	Продажа	96	122
3516	02.06.2021	М21	29	Продажа	84	43
3517	02.06.2021	М21	30	Продажа	25	184
3524	02.06.2021	М21	53	Продажа	40	76
3539	02.06.2021	М22	18	Продажа	78	52
3546	02.06.2021	М22	32	Продажа	41	67
3552	02.06.2021	М22	44	Продажа	29	74
3563	02.06.2021	М23	2	Продажа	18	112
3572	02.06.2021	М23	18	Продажа	32	67
3580	02.06.2021	М23	33	Продажа	19	64
3602	02.06.2021	М24	2	Продажа	108	76
3609	02.06.2021	М24	20	Продажа	391	124
3613	02.06.2021	М24	29	Продажа	288	38
3619	02.06.2021	М24	38	Продажа	148	69
3645	02.06.2021	М25	29	Продажа	93	37
3646	02.06.2021	М25	30	Продажа	29	245
3671	02.06.2021	М26	18	Продажа	71	63
3680	02.06.2021	М26	29	Продажа	87	49
3681	02.06.2021	М26	30	Продажа	24	226
3690	02.06.2021	М26	53	Продажа	32	104
3695	02.06.2021	М27	1	Продажа	40	330
3697	02.06.2021	М27	9	Продажа	76	100
3711	02.06.2021	М27	44	Продажа	66	80
3733	02.06.2021	М28	32	Продажа	293	56
3739	02.06.2021	М28	44	Продажа	205	88
3747	02.06.2021	М29	3	Продажа	26	107
3756	02.06.2021	М29	18	Продажа	35	85
3761	02.06.2021	М29	26	Продажа	26	97
3763	02.06.2021	М29	29	Продажа	33	35
3766	02.06.2021	М29	33	Продажа	14	62
3769	02.06.2021	М29	38	Продажа	18	76
3773	02.06.2021	М29	44	Продажа	14	76
3795	02.06.2021	М30	33	Продажа	20	51
3800	02.06.2021	М30	38	Продажа	16	98
3813	02.06.2021	М31	2	Продажа	16	76
3820	02.06.2021	М31	28	Продажа	21	49
3822	02.06.2021	М31	30	Продажа	15	203
3823	02.06.2021	М31	33	Продажа	19	46
3838	02.06.2021	М31	52	Продажа	50	41
3849	02.06.2021	М32	18	Продажа	62	74
3851	02.06.2021	М32	20	Продажа	86	128
3855	02.06.2021	М32	30	Продажа	31	181
3856	02.06.2021	М32	32	Продажа	38	64
3857	02.06.2021	М32	33	Продажа	34	59
3863	02.06.2021	М32	44	Продажа	26	67
3865	02.06.2021	М32	52	Продажа	116	28
3872	02.06.2021	М33	2	Продажа	70	68
3886	02.06.2021	М33	33	Продажа	63	65
3893	02.06.2021	М33	44	Продажа	49	60
3897	02.06.2021	М33	52	Продажа	222	28
3904	02.06.2021	М34	9	Продажа	127	79
3909	02.06.2021	М34	18	Продажа	335	71
3913	02.06.2021	М34	28	Продажа	127	46
3914	02.06.2021	М34	30	Продажа	123	232
3917	02.06.2021	М34	33	Продажа	155	72
3928	02.06.2021	М35	3	Продажа	389	105
3932	02.06.2021	М35	9	Продажа	294	104
3938	02.06.2021	М35	20	Продажа	626	133
3945	02.06.2021	М35	30	Продажа	204	251
3947	02.06.2021	М35	32	Продажа	286	82
3948	02.06.2021	М35	33	Продажа	251	73
3954	02.06.2021	М35	44	Продажа	215	61
3960	02.06.2021	М35	52	Продажа	618	29
3979	02.06.2021	М36	29	Продажа	557	51
3983	02.06.2021	М36	33	Продажа	235	57
3995	02.06.2021	М36	52	Продажа	866	40
3996	02.06.2021	М36	53	Продажа	337	69
4000	02.06.2021	М37	3	Продажа	92	104
4009	02.06.2021	М37	20	Продажа	199	126
4015	02.06.2021	М37	30	Продажа	56	171
4024	02.06.2021	М37	44	Продажа	72	63
4030	02.06.2021	М37	53	Продажа	61	102
4046	02.06.2021	М38	20	Продажа	97	105
4049	02.06.2021	М38	26	Продажа	51	88
4060	02.06.2021	М38	52	Продажа	116	29
4061	02.06.2021	М38	53	Продажа	33	74
4076	02.06.2021	М39	18	Продажа	162	56
4085	02.06.2021	М39	29	Продажа	157	41
4097	02.06.2021	М39	53	Продажа	78	87
4103	02.06.2021	М40	1	Продажа	11	279
4113	02.06.2021	М40	20	Продажа	48	134
4121	02.06.2021	М40	32	Продажа	19	57
4131	02.06.2021	М41	1	Продажа	178	238
4132	02.06.2021	М41	3	Продажа	322	100
4135	02.06.2021	М41	9	Продажа	229	114
4141	02.06.2021	М41	18	Продажа	670	53
4146	02.06.2021	М41	26	Продажа	389	99
4148	02.06.2021	М41	30	Продажа	279	181
4149	02.06.2021	М41	32	Продажа	283	79
4155	02.06.2021	М41	44	Продажа	289	90
4163	02.06.2021	М41	52	Продажа	928	27
4164	02.06.2021	М41	53	Продажа	296	104
4189	02.06.2021	М42	44	Продажа	265	89
4201	02.06.2021	М43	3	Продажа	48	77
4210	02.06.2021	М43	20	Продажа	110	109
4216	02.06.2021	М43	33	Продажа	30	58
4220	02.06.2021	М43	38	Продажа	37	70
4228	02.06.2021	М44	1	Продажа	23	216
4240	02.06.2021	М44	28	Продажа	37	52
4255	02.06.2021	М45	2	Продажа	68	95
4259	02.06.2021	М45	9	Продажа	80	87
4266	02.06.2021	М45	20	Продажа	162	113
4268	02.06.2021	М45	26	Продажа	94	66
4269	02.06.2021	М45	30	Продажа	49	181
4289	02.06.2021	М46	1	Продажа	18	319
4320	02.06.2021	М47	9	Продажа	39	125
4327	02.06.2021	М47	26	Продажа	47	90
4328	02.06.2021	М47	29	Продажа	83	45
4330	02.06.2021	М47	30	Продажа	23	234
4332	02.06.2021	М47	32	Продажа	33	79
4340	02.06.2021	М47	44	Продажа	32	55
4352	02.06.2021	М48	2	Продажа	100	109
4360	02.06.2021	М48	18	Продажа	273	70
4369	02.06.2021	М48	32	Продажа	175	68
4371	02.06.2021	М48	38	Продажа	105	63
4377	02.06.2021	М48	53	Продажа	117	91
4388	02.06.2021	М49	9	Продажа	229	107
4400	02.06.2021	М49	32	Продажа	335	67
4401	02.06.2021	М49	38	Продажа	253	74
4415	02.06.2021	М50	26	Продажа	53	95
4431	02.06.2021	М51	20	Продажа	789	105
4433	02.06.2021	М51	26	Продажа	400	88
4436	02.06.2021	М51	32	Продажа	283	55
4437	02.06.2021	М51	33	Продажа	313	61
4441	02.06.2021	М51	44	Продажа	212	73
4451	02.06.2021	М52	3	Продажа	27	83
4455	02.06.2021	М52	9	Продажа	19	120
4461	02.06.2021	М52	20	Продажа	41	117
4463	02.06.2021	М52	26	Продажа	20	92
4464	02.06.2021	М52	33	Продажа	20	49
4468	02.06.2021	М52	38	Продажа	15	93
4483	02.06.2021	М53	1	Продажа	85	273
4499	02.06.2021	М53	29	Продажа	275	35
4501	02.06.2021	М53	33	Продажа	109	64
4509	02.06.2021	М53	52	Продажа	406	44
4515	02.06.2021	М54	1	Продажа	44	328
4516	02.06.2021	М54	2	Продажа	59	81
4518	02.06.2021	М54	3	Продажа	107	104
4526	02.06.2021	М54	18	Продажа	119	70
4550	02.06.2021	М55	2	Продажа	139	100
4559	02.06.2021	М55	32	Продажа	158	83
4572	02.06.2021	М56	2	Продажа	239	73
4584	02.06.2021	М56	30	Продажа	192	184
4587	02.06.2021	М56	38	Продажа	209	93
4591	02.06.2021	М56	44	Продажа	207	71
4595	02.06.2021	М56	52	Продажа	703	35
4607	02.06.2021	М57	28	Продажа	19	38
4614	02.06.2021	М57	52	Продажа	57	34
4618	02.06.2021	М58	1	Продажа	39	286
4635	02.06.2021	М58	53	Продажа	71	84
4638	02.06.2021	М59	1	Продажа	154	253
4639	02.06.2021	М59	3	Продажа	326	86
4654	02.06.2021	М59	30	Продажа	258	192
4655	02.06.2021	М59	32	Продажа	357	65
